outer_target,method,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,expert:stable_anchor,drop_exercise,0,303.0,0.45874587458745875,0.7579838568169854,0.712334621577063,0.6349756506133156,0.6632808874380336,0.2201878203628334,0.23132975638041706,0.6435643564356436,0.6224776276539744,0.4857142857142857,0.7183098591549296,0.3669064748201439,0.4316546762589928,0.5025361171679475,0.7205851410070233,0.20219084370200133
cleveland,expert:stable_anchor,drop_routine,0,303.0,0.45874587458745875,0.8541410773819968,0.83806233897106,0.4882680791487563,0.5013964143189383,0.1548352405994959,0.15949584141356649,0.7854785478547854,0.7771538866467802,0.7430830039525692,0.8245614035087719,0.6762589928057554,0.7410071942446043,0.2499293722984294,0.8243932512861224,0.12352039576707988
cleveland,expert:stable_anchor,empirical_source,0,303.0,0.45874587458745875,0.8255395683453237,0.8148778114730522,0.515778298679415,0.5262227111535966,0.16743840537394822,0.17104673456000474,0.7491749174917491,0.7441656430952799,0.7142857142857143,0.7480314960629921,0.6834532374100719,0.6834532374100719,0.12110644878166095,0.8701254019680461,0.14547345701080133
cleveland,expert:stable_anchor,mar_age_sex_30,0,303.0,0.45874587458745875,0.8375592209159503,0.8128117876765737,0.5306954136181531,0.551585364479314,0.17555342225219203,0.18332486403942516,0.7293729372937293,0.7165511493244429,0.6554621848739496,0.7878787878787878,0.5611510791366906,0.697841726618705,0.4914986606717649,0.8391875656868564,0.14375800505916264
cleveland,expert:stable_anchor,mcar_10,0,303.0,0.45874587458745875,0.8201438848920862,0.8001289065300323,0.5462179895567083,0.56389130032211,0.17617918123283524,0.1825395038143821,0.7491749174917491,0.7397789085804527,0.696,0.7837837837837838,0.6258992805755396,0.6906474820143885,0.2733419365303253,0.7028509144568048,0.14824726023424278
cleveland,expert:stable_anchor,mcar_30,0,303.0,0.45874587458745875,0.7921126513423408,0.7644958120083737,0.5914709205399423,0.6124538335328207,0.1941236558223143,0.20158049947823925,0.7062706270627063,0.6957580277241622,0.6396761133603239,0.7314814814814815,0.5683453237410072,0.60431654676259,0.3134440164034988,0.6737744615929231,0.18331868561270395
cleveland,expert:stable_anchor,mcar_50,0,303.0,0.45874587458745875,0.7578522547815406,0.7308938377442118,0.6101195297937061,0.6285001072850833,0.20578132731189525,0.21267867327555523,0.6897689768976898,0.6783207580277242,0.6147540983606558,0.7142857142857143,0.539568345323741,0.5467625899280576,0.23019395174620505,0.6832680521132447,0.2088166245663644
cleveland,expert:stable_anchor,natural,0,303.0,0.45874587458745875,0.8533075978241796,0.8405520304316085,0.5023489658922977,0.5202890168598977,0.15932677064661857,0.16553903031065118,0.7722772277227723,0.7633137392525005,0.7250996015936255,0.8125,0.6546762589928058,0.7697841726618705,0.38331436240153516,0.8016363148071343,0.12676002998414926
cleveland,equal_logit_blend,drop_advanced,0,303.0,0.45874587458745875,0.8550622916301104,0.8480971023431837,0.4953654609762684,0.5036454582275884,0.15964737748190533,0.16302549593622284,0.7755775577557755,0.770200912440779,0.7424242424242424,0.784,0.7050359712230215,0.7194244604316546,0.24559847521845096,1.5804395627730092,0.12503737916713156
cleveland,equal_logit_blend,drop_exercise,0,303.0,0.45874587458745875,0.7973767327601333,0.7626491471066711,0.5537081510201484,0.5670734440479348,0.18739888043798558,0.19327972951948658,0.6864686468646864,0.6708852430250921,0.5851528384279476,0.7444444444444445,0.48201438848920863,0.6115107913669064,0.43042528120252455,1.422392810206025,0.1706055639638287
