accuracy,precision,recall,f1,auc,repeat,fold,train_time,test_time
0.8695652173913043,0.8979591836734694,0.8627450980392157,0.88,0.907221425155428,5,8,0.1859269142150879,0.004228115081787109
0.8260869565217391,0.8181818181818182,0.8823529411764706,0.8490566037735849,0.9081779053084649,5,9,0.10463762283325195,0.006380558013916016
0.8152173913043478,0.8541666666666666,0.803921568627451,0.8282828282828283,0.8938307030129125,5,10,0.10525965690612793,0.006272554397583008
0.8478260869565217,0.8913043478260869,0.82,0.8541666666666666,0.9304761904761905,6,1,0.18484950065612793,0.0059125423431396484
0.717391304347826,0.7777777777777778,0.6862745098039216,0.7291666666666666,0.8211382113821138,6,2,0.10556936264038086,0.005976438522338867
0.8804347826086957,0.8703703703703703,0.9215686274509803,0.8952380952380953,0.9368723098995696,6,3,0.10486388206481934,0.005258083343505859
0.7934782608695652,0.8076923076923077,0.8235294117647058,0.8155339805825242,0.8417025346724056,6,4,0.17002224922180176,0.02747511863708496
0.8260869565217391,0.8301886792452831,0.8627450980392157,0.8461538461538461,0.9148732663797227,6,5,0.10242104530334473,0.005417585372924805
0.8152173913043478,0.7931034482758621,0.9019607843137255,0.8440366972477065,0.8895265423242468,6,6,0.10539937019348145,0.005280494689941406
0.8043478260869565,0.8113207547169812,0.8431372549019608,0.8269230769230769,0.8350071736011477,6,7,0.11031866073608398,0.0053212642669677734
0.8152173913043478,0.8541666666666666,0.803921568627451,0.8282828282828283,0.8656145384983263,6,8,0.17093729972839355,0.005316495895385742
0.8152173913043478,0.8863636363636364,0.7647058823529411,0.8210526315789474,0.8971783835485414,6,9,0.10416030883789062,0.005670309066772461
0.8586956521739131,0.8275862068965517,0.9411764705882353,0.8807339449541285,0.8957436633189861,6,10,0.10336613655090332,0.006084442138671875
0.8369565217391305,0.8181818181818182,0.9,0.8571428571428571,0.8842857142857143,7,1,0.18101739883422852,0.005492448806762695
0.8478260869565217,0.8245614035087719,0.9215686274509803,0.8703703703703703,0.8857006217120995,7,2,0.10865902900695801,0.005423784255981445
0.7717391304347826,0.8409090909090909,0.7254901960784313,0.7789473684210526,0.8904830224772836,7,3,0.10606646537780762,0.00406336784362793
0.8804347826086957,0.8333333333333334,0.9803921568627451,0.9009009009009009,0.8670492587278813,7,4,0.11422324180603027,0.005589485168457031
