view,best_prior,mmd2_statistic,bootstrap_critical_value,p_value,accepted,alpha,rff_dimensions,source_bandwidth,policy,mask_replicate,diagnostic_mode,automatic_adaptation_allowed,mask_support_passed,mask_all_feature_states_supported,mask_exact_pattern_support_rate,mask_nearest_hamming_fraction_q95,mask_nearest_hamming_fraction_max,outer_target,experiment,variant,epochs,config_sha256
mask,0.95,0.0686372630208601,0.004148452489178561,0.005,False,0.05,128,4.370528336596308,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.595,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.03807508179428793,0.00418913485272202,0.005,False,0.05,384,,mar_age_sex_30,5,composite_multiview_v3,False,True,True,0.595,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.00477438521880626,0.004150299843960839,0.045,False,0.05,128,1.0191520222621082,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.64,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.04455916443773956,0.004095582863854531,0.005,False,0.05,128,2.364140825746896,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.64,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.058061397781517546,0.004532770001772657,0.005,False,0.05,128,4.357637988045805,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.64,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.03631114823120618,0.004546827365034062,0.005,False,0.05,384,,mar_age_sex_30,6,composite_multiview_v3,False,True,True,0.64,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.85,0.00551071381487624,0.003416527370184647,0.005,False,0.05,128,1.024770348425358,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.535,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.04816842557133602,0.004464466231223067,0.005,False,0.05,128,2.364140825746896,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.535,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.07725760790328665,0.005053477821915859,0.005,False,0.05,128,4.3564862412455705,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.535,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.04515502495390246,0.004445217197273706,0.005,False,0.05,384,,mar_age_sex_30,7,composite_multiview_v3,False,True,True,0.535,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0007572173850814271,0.0037994205357448504,0.45,True,0.05,128,1.0157190949654424,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.545,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.05339959116971228,0.004829976529027984,0.005,False,0.05,128,2.364140825746896,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.545,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.09790059306432958,0.004664980048001528,0.005,False,0.05,128,4.340879662478785,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.545,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.05089696435740386,0.004289658777359337,0.005,False,0.05,384,,mar_age_sex_30,8,composite_multiview_v3,False,True,True,0.545,0.07692307692307693,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.001623252192302312,0.004589500927219041,0.245,True,0.05,128,1.0235255524029931,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.61,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.03982640133856903,0.004050490160829954,0.005,False,0.05,128,2.364140825746896,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.61,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.95,0.04814430641615481,0.005098690878157879,0.005,False,0.05,128,4.372637050291172,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.61,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.029923288415274616,0.004262922624694837,0.005,False,0.05,384,,mar_age_sex_30,9,composite_multiview_v3,False,True,True,0.61,0.07692307692307693,0.07692307692307693,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0023160658647613376,0.004982066373734657,0.18,True,0.05,128,1.0185167790163852,mcar_10,0,composite_multiview_v3,False,True,True,0.58,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.015422316330373982,0.006400498397015009,0.005,False,0.05,128,1.998475530467425,mcar_10,0,composite_multiview_v3,False,True,True,0.58,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.5,0.08781883990060751,0.0037678079217594246,0.005,False,0.05,128,5.070170874565191,mcar_10,0,composite_multiview_v3,False,True,True,0.58,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.036658069716234525,0.004393622434844999,0.005,False,0.05,384,,mcar_10,0,composite_multiview_v3,False,True,True,0.58,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0018296517784039605,0.0031809919296151494,0.15,True,0.05,128,1.0167455083943873,mcar_10,1,composite_multiview_v3,False,True,True,0.515,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.010242418904356846,0.005607995251938698,0.005,False,0.05,128,2.0309982840177283,mcar_10,1,composite_multiview_v3,False,True,True,0.515,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.4,0.06859948041358901,0.003658244378647625,0.005,False,0.05,128,5.012737635356571,mcar_10,1,composite_multiview_v3,False,True,True,0.515,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.028316330774934197,0.003769926525235552,0.005,False,0.05,384,,mcar_10,1,composite_multiview_v3,False,True,True,0.515,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0013464864707383674,0.003927341112139466,0.32,True,0.05,128,1.02229252430826,mcar_10,2,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.008349118421365032,0.005967331091610003,0.015,False,0.05,128,2.0352908409181976,mcar_10,2,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.7,0.07070868750724922,0.004231565380559448,0.005,False,0.05,128,5.0844627862584755,mcar_10,2,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.027412465972547775,0.004182765892571024,0.005,False,0.05,384,,mcar_10,2,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0014445391125069687,0.004068843687455061,0.24,True,0.05,128,1.011329011270675,mcar_10,3,composite_multiview_v3,False,True,True,0.55,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.01397596388223207,0.005710785311024019,0.005,False,0.05,128,2.085928981466085,mcar_10,3,composite_multiview_v3,False,True,True,0.55,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.4,0.08675367272087797,0.004031267464792678,0.005,False,0.05,128,4.994457033814088,mcar_10,3,composite_multiview_v3,False,True,True,0.55,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.036187124478883434,0.004273305904132144,0.005,False,0.05,384,,mcar_10,3,composite_multiview_v3,False,True,True,0.55,0.23076923076923078,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0020823495865548653,0.004700272738417551,0.16,True,0.05,128,1.018568083254597,mcar_10,4,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.018565916968456476,0.006301744512809345,0.005,False,0.05,128,1.9795833863347225,mcar_10,4,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.6,0.07351572685928029,0.0036930639875887876,0.005,False,0.05,128,5.028083521316221,mcar_10,4,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.032152172171628385,0.0051279928373165265,0.005,False,0.05,384,,mcar_10,4,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.0015937712645181508,0.0033588439776801897,0.28,True,0.05,128,1.0132064354321126,mcar_10,5,composite_multiview_v3,False,True,True,0.57,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.01232273875443358,0.005562002017700424,0.005,False,0.05,128,1.9734563041952142,mcar_10,5,composite_multiview_v3,False,True,True,0.57,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.15,0.06290807592420364,0.004004917262309875,0.005,False,0.05,128,4.993501604714783,mcar_10,5,composite_multiview_v3,False,True,True,0.57,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.029481088305024272,0.003956963435159437,0.005,False,0.05,384,,mcar_10,5,composite_multiview_v3,False,True,True,0.57,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0017427530324896807,0.00555424601445465,0.325,True,0.05,128,1.0207060043690894,mcar_10,6,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.010579725540922043,0.006295645731552474,0.01,False,0.05,128,2.0025066500971245,mcar_10,6,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.1,0.07443542856693611,0.0041112049142453385,0.005,False,0.05,128,5.06774772485421,mcar_10,6,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.034023406062185645,0.004351507232944311,0.005,False,0.05,384,,mcar_10,6,composite_multiview_v3,False,True,True,0.605,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.9,0.001760007094929654,0.003063707860951526,0.165,True,0.05,128,1.0252211968364986,mcar_10,7,composite_multiview_v3,False,True,True,0.6,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.012362403964611092,0.00672763811987623,0.01,False,0.05,128,2.049502788312877,mcar_10,7,composite_multiview_v3,False,True,True,0.6,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.25,0.07861345235771991,0.0040958360291124315,0.005,False,0.05,128,4.963849817465885,mcar_10,7,composite_multiview_v3,False,True,True,0.6,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.034705806227637324,0.0038294310739033057,0.005,False,0.05,384,,mcar_10,7,composite_multiview_v3,False,True,True,0.6,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.002691121378026143,0.0058105765388208296,0.17,True,0.05,128,1.0174433975216832,mcar_10,8,composite_multiview_v3,False,True,True,0.59,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.011947293437270773,0.00581230087366706,0.005,False,0.05,128,1.9881556156199307,mcar_10,8,composite_multiview_v3,False,True,True,0.59,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.5,0.06927426187659307,0.0039691310904111125,0.005,False,0.05,128,5.014677526363305,mcar_10,8,composite_multiview_v3,False,True,True,0.59,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.02929455859336903,0.004390913481850129,0.005,False,0.05,384,,mcar_10,8,composite_multiview_v3,False,True,True,0.59,0.23076923076923078,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0007728951051564529,0.006047310831667062,0.545,True,0.05,128,1.0175528293174991,mcar_10,9,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.016604610826650722,0.005119342921657001,0.005,False,0.05,128,1.939166661986512,mcar_10,9,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.5,0.0701533272074995,0.004113480201901023,0.005,False,0.05,128,5.016866026393361,mcar_10,9,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.030838486529314414,0.0054613573793061854,0.005,False,0.05,384,,mcar_10,9,composite_multiview_v3,False,True,True,0.59,0.15384615384615385,0.3076923076923077,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.007493617211834131,0.005687887482832259,0.025,False,0.05,128,1.0165988185332848,mcar_30,0,composite_multiview_v3,False,True,True,0.445,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.006323030570936773,0.00818368287485772,0.085,True,0.05,128,2.3915366440472945,mcar_30,0,composite_multiview_v3,False,True,True,0.445,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.35,0.04158555440147709,0.004591773969919943,0.005,False,0.05,128,5.148732641115321,mcar_30,0,composite_multiview_v3,False,True,True,0.445,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.020254309451196512,0.005559310843328883,0.005,False,0.05,384,,mcar_30,0,composite_multiview_v3,False,True,True,0.445,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.004319134676454129,0.007229708759760036,0.115,True,0.05,128,1.0116345185700522,mcar_30,1,composite_multiview_v3,False,True,True,0.47,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.0033918789937510806,0.006759221397571807,0.295,True,0.05,128,2.400494705652283,mcar_30,1,composite_multiview_v3,False,True,True,0.47,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.25,0.038559262248669554,0.003640396614399123,0.005,False,0.05,128,5.175976992637104,mcar_30,1,composite_multiview_v3,False,True,True,0.47,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.01671356261561497,0.0047725288761356136,0.005,False,0.05,384,,mcar_30,1,composite_multiview_v3,False,True,True,0.47,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.003752725409754592,0.005118621781136419,0.11,True,0.05,128,1.0205970981210735,mcar_30,2,composite_multiview_v3,False,True,True,0.475,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.006775848793063644,0.006350169791587883,0.045,False,0.05,128,2.3796599925732025,mcar_30,2,composite_multiview_v3,False,True,True,0.475,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.15,0.03339114511066996,0.0037629145840940544,0.005,False,0.05,128,5.1418395607673935,mcar_30,2,composite_multiview_v3,False,True,True,0.475,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.017157304447798737,0.00456830268864987,0.005,False,0.05,384,,mcar_30,2,composite_multiview_v3,False,True,True,0.475,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.001700145219182092,0.006382615293900107,0.37,True,0.05,128,1.0226554726285673,mcar_30,3,composite_multiview_v3,False,True,True,0.515,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.012978929990900149,0.006408245061480819,0.02,False,0.05,128,2.402081268033468,mcar_30,3,composite_multiview_v3,False,True,True,0.515,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.05,0.03527262009171528,0.0041772393734308706,0.005,False,0.05,128,5.172662053691971,mcar_30,3,composite_multiview_v3,False,True,True,0.515,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.01963829472533276,0.004784423189789057,0.005,False,0.05,384,,mcar_30,3,composite_multiview_v3,False,True,True,0.515,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0027853695575019728,0.006774010884277165,0.185,True,0.05,128,1.0189229853150052,mcar_30,4,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.003949444633146433,0.006732095928714935,0.19,True,0.05,128,2.379443237012955,mcar_30,4,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.05,0.04894993689684227,0.0044640939778801386,0.005,False,0.05,128,5.154571995653514,mcar_30,4,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.95,0.021345243912187895,0.004957947934401327,0.005,False,0.05,384,,mcar_30,4,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0025794937959495627,0.006059290495289867,0.24,True,0.05,128,1.0100265903785866,mcar_30,5,composite_multiview_v3,False,True,True,0.46,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.007636099753269674,0.004658874215293056,0.015,False,0.05,128,2.397010543367599,mcar_30,5,composite_multiview_v3,False,True,True,0.46,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.2,0.023003205639726257,0.0039228957592553635,0.005,False,0.05,128,5.178272533318489,mcar_30,5,composite_multiview_v3,False,True,True,0.46,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.013632928027491636,0.004301132816745988,0.005,False,0.05,384,,mcar_30,5,composite_multiview_v3,False,True,True,0.46,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0024590611790205694,0.005690678566698875,0.25,True,0.05,128,1.0235202678021516,mcar_30,6,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
core,0.95,0.003932702291293898,0.005828690501775017,0.125,True,0.05,128,2.4299056771026195,mcar_30,6,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
mask,0.4,0.03249286261722536,0.0038762351814247134,0.005,False,0.05,128,5.174377983292686,mcar_30,6,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
composite,0.9,0.013774319232307885,0.003637467613763315,0.005,False,0.05,384,,mcar_30,6,composite_multiview_v3,False,True,True,0.45,0.15384615384615385,0.15384615384615385,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
evidence,0.95,0.0025098871906491533,0.008065173808982308,0.24,True,0.05,128,1.0128073509651707,mcar_30,7,composite_multiview_v3,False,True,True,0.485,0.15384615384615385,0.23076923076923078,va_long_beach,v5_mask_only_dro,v5_mask,5,be0549617bb8b478de0037a7d30026ad8a37acf124c4f7170c0029656ff8d54f
