outer_target,inner_validation,model,weighting,parameter_id,parameters_json,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
va_long_beach,switzerland,ebm,site_class_balanced,2,"{""interactions"": 3, ""max_bins"": 64, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7532608695652174,0.977108587879379,0.8352262151995995,0.6406180039324066,0.281583241284657,0.21913876858332604,0.6016260162601627,0.6125,0.7379679144385026,0.9583333333333334,0.6,0.4608695652173913,3.0252480042949963,0.5860392834925592,0.3578169956533489
va_long_beach,cleveland,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",303.0,0.45874587458745875,0.8268117213546237,0.826568261848732,0.6027976548798161,0.5790192212577195,0.20470928979680333,0.19612262776319045,0.6864686468646864,0.6983023337427618,0.7112462006079028,0.6157894736842106,0.841726618705036,0.7482014388489209,-0.9986052060704417,0.866766796902431,0.18346662124583502
va_long_beach,hungary,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",294.0,0.36054421768707484,0.813277800080289,0.673512899790819,0.6610390978624939,0.5863606078665915,0.2252310251387934,0.19547613329695748,0.7142857142857143,0.7519068647129667,0.6911764705882353,0.5662650602409639,0.8867924528301887,0.7641509433962265,-1.4038124213921357,1.1456891946257666,0.28723592493375744
va_long_beach,switzerland,ebm,site_class_balanced,3,"{""interactions"": 3, ""max_bins"": 256, ""max_rounds"": 5000, ""outer_bags"": 8}",123.0,0.9349593495934959,0.7630434782608696,0.978622613887228,0.7892887190248483,0.6150636766559686,0.27017147268738456,0.21243491742828396,0.5934959349593496,0.6081521739130435,0.7311827956989247,0.9577464788732394,0.591304347826087,0.4608695652173913,3.031172166630255,0.6504207106838528,0.3273472762993279
va_long_beach,cleveland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",303.0,0.45874587458745875,0.8845850149148974,0.8738405026388946,0.46041165437112536,0.45231651166167053,0.14868508346513534,0.14551025313432256,0.8052805280528053,0.810251798561151,0.8039867109634552,0.7469135802469136,0.8705035971223022,0.8057553956834532,-0.6529479512497871,1.4676114229932333,0.09884573972010158
va_long_beach,hungary,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",294.0,0.36054421768707484,0.8366619831393015,0.740873381638523,0.6545563333891208,0.5714521661594381,0.2229878988035697,0.1911392456260487,0.7040816326530612,0.7459855479727018,0.6859205776173285,0.5555555555555556,0.8962264150943396,0.7075471698113207,-1.5396974028261348,1.1010851498819365,0.2549089994175462
va_long_beach,switzerland,tabpfn,pooled,0,"{""device"": ""cuda"", ""n_estimators"": 4, ""version"": ""v2""}",123.0,0.9349593495934959,0.7576086956521739,0.9746904172970424,0.704815721818637,0.6126948492055007,0.24870666460339141,0.21564902942321276,0.6097560975609756,0.675,0.7419354838709677,0.971830985915493,0.6,0.3826086956521739,2.944593540932678,0.7558215952810736,0.26988723418900257
va_long_beach,cleveland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",303.0,0.45874587458745875,0.8888840147394279,0.8750909106405393,0.4699464773150347,0.46036111200789775,0.15200974613167664,0.14810273359057374,0.7854785478547854,0.7925074574486752,0.7896440129449838,0.7176470588235294,0.8776978417266187,0.841726618705036,-0.7746381700945887,1.625421907065845,0.10225684553368908
va_long_beach,hungary,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",294.0,0.36054421768707484,0.8463468486551586,0.7648199218022547,0.5960688962761121,0.5328784593988773,0.199768331119692,0.17596111314869406,0.7244897959183674,0.7578281814532317,0.6966292134831461,0.577639751552795,0.8773584905660378,0.7264150943396226,-1.3374054435155909,1.0772435293283809,0.21132694377722872
va_long_beach,switzerland,tabpfn,pooled,1,"{""device"": ""cuda"", ""n_estimators"": 8, ""version"": ""v2""}",123.0,0.9349593495934959,0.7673913043478261,0.9776122506201104,0.6831539927168828,0.5887433334000339,0.23865551576861943,0.20596468885915264,0.6422764227642277,0.692391304347826,0.7684210526315789,0.9733333333333334,0.6347826086956522,0.3652173913043478,2.9404017374233473,0.787245580057077,0.26236482645451803
