outer_target,model,weighting,calibration,policy,mask_replicate,n,prevalence,roc_auc,average_precision,log_loss,balanced_log_loss,brier,balanced_brier,accuracy,balanced_accuracy,f1,precision,recall,sensitivity_at_80_specificity,calibration_intercept,calibration_slope,aurc
cleveland,random_forest,site_class_balanced,source_oof_platt,mcar_50,9,303.0,0.45874587458745875,0.7389892963677839,0.7348852689653391,0.6026593689154549,0.5994170554042124,0.20958585820934622,0.2078894043524171,0.6633663366336634,0.6720257939989471,0.6792452830188679,0.6033519553072626,0.7769784172661871,0.5179856115107914,-0.28627305728864794,1.0755762698742677,0.21883850249568879
cleveland,random_forest,site_class_balanced,source_oof_platt,natural,0,303.0,0.45874587458745875,0.8434374451658186,0.8351916734091418,0.510579025205403,0.5069073287577253,0.1677981125001017,0.16639287791313673,0.7425742574257426,0.7457448675206176,0.7364864864864865,0.6942675159235668,0.7841726618705036,0.7338129496402878,-0.365818411185844,1.427453794534246,0.12381483851632573
cleveland,xgboost,site_class_balanced,raw,drop_advanced,0,303.0,0.45874587458745875,0.8531321284435867,0.8484729977448042,0.475403482997885,0.482170234566293,0.1538873990147303,0.1564031693318268,0.7722772277227723,0.7687971573960344,0.7453874538745388,0.7651515151515151,0.7266187050359713,0.7266187050359713,0.062180461278303824,1.0833979065193802,0.11767431832309436
cleveland,xgboost,site_class_balanced,raw,drop_exercise,0,303.0,0.45874587458745875,0.7640814177925952,0.6773162424310695,0.5739726520494084,0.5720801155503397,0.19430993962995755,0.19323632321804235,0.7326732673267327,0.7355018424284963,0.7254237288135593,0.6858974358974359,0.7697841726618705,0.5251798561151079,-0.19915284551037266,1.045866369124977,0.20391005284204827
cleveland,xgboost,site_class_balanced,raw,drop_routine,0,303.0,0.45874587458745875,0.8327996139673627,0.8035095734420528,0.5897406781120761,0.5656764815885458,0.19327294665976713,0.18465377604630845,0.735973597359736,0.7484207755746621,0.7575757575757576,0.6544502617801047,0.8992805755395683,0.6906474820143885,-0.9764029374527992,0.9022535576323333,0.18981558175191565
cleveland,xgboost,site_class_balanced,raw,empirical_source,0,303.0,0.45874587458745875,0.8308913844534128,0.8090278583324542,0.5080003968429557,0.5143572496359674,0.16566969132789763,0.168077003009491,0.759075907590759,0.7560536936304615,0.7326007326007326,0.746268656716418,0.7194244604316546,0.7194244604316546,0.03208514430975319,0.9942887409689186,0.14144614061308405
cleveland,xgboost,site_class_balanced,raw,empirical_source,1,303.0,0.45874587458745875,0.835102649587647,0.7948886357575636,0.5039971101906053,0.5088425305072357,0.16293829328906195,0.1647575883642003,0.7821782178217822,0.7806852079312161,0.762589928057554,0.762589928057554,0.762589928057554,0.762589928057554,0.010824529798341581,0.9847632916821832,0.14649603474280942
cleveland,xgboost,site_class_balanced,raw,empirical_source,2,303.0,0.45874587458745875,0.8315932619757852,0.8296605657651337,0.5039662402831349,0.5091025531207544,0.165348038962568,0.1671097118326645,0.7623762376237624,0.7596508159326198,0.7372262773722628,0.7481481481481481,0.7266187050359713,0.7266187050359713,-0.03456936700034413,1.0131389671885271,0.1422794089722207
cleveland,xgboost,site_class_balanced,raw,empirical_source,3,303.0,0.45874587458745875,0.8130373749780663,0.787078683507996,0.5274265603655122,0.5310659656627403,0.1748926371600659,0.17631174264662758,0.7425742574257426,0.7402614493770837,0.717391304347826,0.7226277372262774,0.7122302158273381,0.6834532374100719,-0.07036776970730163,0.9283248791490348,0.1567013487079966
cleveland,xgboost,site_class_balanced,raw,empirical_source,4,303.0,0.45874587458745875,0.8247060887875066,0.817590097766547,0.5111482158648671,0.5169320040024881,0.16955635904664226,0.1717634523108607,0.7425742574257426,0.7386164239340236,0.7111111111111111,0.732824427480916,0.6906474820143885,0.6762589928057554,0.0043136381135978905,0.9986490579529628,0.13685737814937027
cleveland,xgboost,site_class_balanced,raw,empirical_source,5,303.0,0.45874587458745875,0.8085629057729425,0.7862057252408378,0.5369907528487243,0.5431351867480453,0.1772642401239908,0.17943046629318077,0.7524752475247525,0.7499561326548517,0.7272727272727273,0.7352941176470589,0.7194244604316546,0.6906474820143885,-0.00029668314091617343,0.9019103163062988,0.1634673283522844
cleveland,xgboost,site_class_balanced,raw,empirical_source,6,303.0,0.45874587458745875,0.8272503948061065,0.8075733407197807,0.5106321926901253,0.5162535697456492,0.16893298811256197,0.17105204573498486,0.7425742574257426,0.7397131075627303,0.7153284671532847,0.725925925925926,0.7050359712230215,0.697841726618705,0.018211751467230468,0.9904529257645232,0.14038021021236946
